video_id,class,sequence_length
47061,56,53
47066,56,76
47075,613,87
47079,613,23
47081,613,31
47082,613,54
47083,613,73
66385,370,71
47093,370,29
47094,370,27
47095,370,68
47111,1323,51
47112,1323,68
66386,1323,52
67132,1323,42
47106,1323,44
47107,1323,34
47108,1323,53
47109,1323,31
47136,695,75
47137,695,72
47139,695,51
47140,695,42
68141,641,143
68864,641,131
47178,641,67
47180,641,55
67134,641,67
47184,641,69
47185,641,80
47186,641,54
47176,641,40
47177,641,36
66389,1271,63
67133,1271,49
47221,1271,86
47222,1271,33
47225,1271,66
66390,261,65
47237,261,69
47238,261,43
47239,261,40
47242,261,30
47243,261,53
47244,261,73
47271,1119,72
47272,1119,35
47277,1119,33
47278,1119,49
47279,1119,68
47300,519,71
47303,519,33
47304,519,31
47305,519,43
47306,519,55
66392,388,47
47332,388,55
47333,388,75
47336,388,50
47337,388,86
47342,1158,71
47343,1158,62
47344,1158,24
47347,1158,68
47366,567,54
47357,567,46
47358,567,30
47360,567,28
47363,567,58
47364,567,69
47381,814,93
47382,814,29
47383,814,39
47384,814,63
47387,814,73
47440,222,75
47441,222,31
47442,222,80
47450,955,91
47451,955,50
47452,955,28
47453,955,35
47456,955,58
47457,955,69
47460,840,93
47461,840,36
47462,840,42
47463,840,54
47466,840,34
47467,840,62
47468,840,47
47479,638,74
47480,638,70
47481,638,22
47484,638,79
47495,779,29
47496,779,59
47497,779,53
66393,779,50
67136,779,46
47501,779,80
47492,779,37
66394,860,52
47554,860,90
47555,860,59
47559,860,97
47561,860,88
66395,376,65
47569,376,63
47571,376,53
47572,376,43
47611,604,39
47612,604,41
47613,604,74
66396,604,56
47615,604,73
47605,604,41
47606,604,68
47609,604,30
66397,107,55
67137,107,42
47640,107,57
47643,107,34
47644,107,76
47645,107,84
47646,107,62
47649,107,69
47650,107,65
47651,107,63
47652,107,76
47668,56,106
67138,56,43
47669,56,79
47672,804,33
47674,56,52
47675,56,76
47676,804,89
47661,1267,42
47663,1267,58
47664,1267,68
66398,1267,55
47666,1267,67
47656,1267,92
47657,1267,80
47658,1267,25
47723,845,38
47724,845,51
47738,4,81
66399,4,61
47731,4,93
47732,4,33
47735,4,17
47736,4,36
47794,938,68
66400,938,47
47786,938,47
47787,938,34
47790,938,29
47791,938,74
47792,938,79
47793,938,53
47803,164,74
47804,164,46
47806,164,87
47810,164,42
47846,814,26
47847,814,26
47849,814,54
47864,618,79
66403,618,41
66402,618,47
67140,618,53
47860,618,30
47862,618,40
47863,618,57
47905,1232,24
47906,1232,67
47907,1232,53
47911,1232,62
48027,478,55
48029,478,33
48030,478,89
48031,478,60
48021,478,71
48022,478,34
48023,478,58
68898,810,82
48047,810,55
48049,810,55
48050,810,43
48053,810,61
48055,810,68
48044,810,53
66407,970,42
48074,970,93
48075,970,33
48076,970,24
68142,460,47
48122,460,46
48123,64,53
48105,460,71
48126,64,67
48107,64,35
48108,460,58
67143,64,74
48111,460,29
67142,460,45
48114,64,43
48115,460,34
48120,64,59
48159,1193,70
48163,1193,71
48164,1193,53
48170,1193,60
48172,1193,73
48175,1193,78
48160,1193,76
48212,356,62
48214,356,55
48215,944,45
48216,944,28
48209,356,85
48224,944,74
66410,321,49
48252,321,37
48256,321,68
48273,26,74
48274,26,58
48278,26,53
48279,26,81
48298,209,145
48301,209,28
48302,209,56
48303,209,65
48334,578,40
48325,578,84
48336,289,76
48327,578,28
48328,578,30
48331,578,37
48340,961,84
48341,961,43
48342,961,33
48343,961,35
48346,961,73
48378,78,71
66411,78,47
48371,78,88
67146,78,33
48375,78,23
48376,78,30
48377,78,45
66412,875,51
48404,875,149
48406,875,65
48407,875,23
48411,875,74
48497,1101,54
48489,1101,53
48499,1101,78
48490,1101,40
48495,1101,87
48509,1134,63
48512,1134,87
48513,1134,42
48514,1134,63
48515,1134,55
66416,1134,46
67149,1134,46
48517,1134,40
48518,1134,74
48521,1134,89
66417,1330,47
48522,1330,68
48523,1330,59
48524,1330,23
67150,175,30
48538,175,53
48539,175,39
48540,175,133
48543,175,68
48544,175,58
48545,175,74
67151,151,60
48557,151,70
48558,151,62
48559,151,23
48562,151,73
48563,151,68
48566,990,44
48567,990,59
48571,990,48
48573,990,66
48614,33,73
66418,33,48
48606,33,84
48607,33,33
48608,1081,72
48611,33,34
48612,33,55
48613,33,55
48684,985,92
48685,985,51
48686,985,70
48687,985,38
48690,985,64
48691,985,66
48705,1081,74
48706,1081,25
48710,1081,30
48713,1081,58
48717,1081,67
48719,1081,76
48704,1081,77
48733,163,32
48744,116,55
48747,116,33
66419,116,52
48748,116,67
48752,116,76
48740,116,34
48741,116,36
48797,891,78
68762,891,120
48816,891,74
48798,891,55
67153,891,47
48824,891,73
48827,891,70
48800,891,89
48805,891,55
48809,891,45
48810,891,28
48814,891,80
48890,953,73
48891,953,52
48892,953,42
48893,953,35
48896,953,48
48897,953,74
48901,976,28
48902,976,30
48903,1159,35
48904,976,48
48905,1159,55
48907,1159,43
67154,976,74
48908,1159,28
48913,976,69
48899,976,64
48933,679,21
66057,679,49
51426,679,97
51427,679,38
51430,679,88
48965,13,52
69450,13,65
48976,13,69
48977,13,55
48971,13,85
67155,13,43
48981,13,64
48982,13,61
48973,13,37
48974,13,68
48995,638,83
49005,638,48
49003,638,58
48997,638,91
48998,638,19
49002,638,34
49073,1295,63
49084,1295,84
66421,1295,51
49077,1295,73
49079,1295,67
49080,1295,38
49081,1295,58
49082,1295,68
49089,217,85
49093,217,33
49127,511,46
69451,511,69
49134,511,34
49136,511,73
66422,511,49
49129,511,77
67157,511,46
49139,511,48
49131,511,58
49132,511,73
49133,511,33
49149,630,84
49150,630,73
49151,630,21
49152,630,35
49155,630,48
49156,630,81
49173,186,87
68856,186,39
49178,186,73
49179,186,27
49180,231,55
49181,186,32
49182,231,26
67159,186,62
67161,231,44
49187,186,59
49188,231,68
49174,231,32
49244,1286,68
49249,1286,39
49250,1286,40
49251,1286,42
66423,1286,53
66424,1286,55
67162,1286,30
49254,1286,44
49246,1286,55
49247,1286,44
49248,1286,72
49317,98,43
66427,98,67
49318,98,94
49319,98,80
49323,98,70
49324,98,72
49327,1140,49
49334,1140,54
49335,1140,63
49336,1140,56
49337,1140,70
49338,1140,70
49328,1140,66
49329,1140,53
49332,1140,33
49341,585,77
49342,585,57
49343,585,101
49344,585,32
49348,585,67
49349,585,68
49357,435,60
49358,435,59
49359,435,72
49361,435,20
49364,435,58
49365,435,63
49376,1248,29
49377,1248,25
49378,1248,47
49379,1248,53
49380,638,34
49384,1248,68
49372,1248,41
49374,1248,86
49375,638,19
49411,715,62
49412,715,64
49421,715,76
49408,715,55
49410,715,42
49427,80,52
69454,80,70
66429,451,52
49430,451,73
49431,80,57
49432,80,38
49433,451,48
67166,354,50
49459,354,90
49460,354,46
49461,354,55
49465,354,94
49483,1176,20
49485,1176,82
49486,1176,64
66432,1176,48
49487,1176,84
49478,1176,74
49479,1176,38
49480,1176,67
49537,471,49
49545,471,66
49546,471,61
67169,471,38
49539,471,44
49540,471,126
49541,471,55
49542,471,38
69455,1013,59
68218,1013,54
68510,1013,119
68145,1013,116
49603,1013,71
49604,1013,52
49595,1013,81
67170,1013,43
49597,1013,35
49598,1013,48
49599,1013,73
49600,1013,48
49627,1000,49
49639,1000,63
49640,1000,87
49632,1000,80
49633,1000,71
49634,1000,51
49635,1000,75
49643,916,77
67172,916,44
49644,916,199
49645,916,94
49648,916,57
49650,916,80
49651,916,107
49659,485,38
49660,485,60
66433,485,47
67173,485,35
49653,485,59
49654,485,56
49655,485,34
49656,485,72
49666,553,49
65577,553,48
49670,553,49
49671,553,31
49674,553,61
49675,553,89
49695,22,72
66434,22,50
49702,22,35
49692,168,69
49726,671,66
49735,671,58
49737,671,76
49727,671,73
49730,671,96
49731,671,53
49732,671,39
49733,671,71
49782,209,53
49783,209,28
49784,209,67
49785,209,49
49803,304,63
49810,304,68
67174,304,53
49814,304,82
49806,304,73
49807,304,87
49808,304,31
49809,304,33
49888,1034,57
49889,1034,49
49890,1034,73
49902,655,49
49904,655,81
49931,331,83
49941,331,89
49933,331,32
49936,331,53
49937,331,70
49938,331,51
49939,331,74
66439,787,43
50011,787,18
50012,787,24
50020,787,25
50035,1259,52
50061,1259,28
50062,1259,57
66440,1259,52
50053,1259,76
50065,1259,54
50066,1259,68
50054,1259,32
50055,1259,78
50036,161,52
50037,161,101
50038,161,81
50039,161,37
50041,632,97
50043,161,55
50044,161,23
50045,632,63
66441,161,48
67177,161,34
50047,632,59
50048,632,68
50107,822,60
69460,822,58
50120,822,63
67178,822,49
50125,822,25
50126,822,89
50127,822,56
50128,822,64
50138,562,49
66442,562,41
50139,562,91
50140,562,57
50143,562,44
50144,562,43
50145,562,62
50146,562,63
50193,474,68
50194,474,63
50198,474,79
50201,474,90
50244,900,73
50245,900,36
50246,900,68
50247,900,18
50250,900,51
50252,900,67
50263,1312,46
69461,1312,73
68830,1312,49
50266,1312,97
50269,1312,50
50270,1312,55
50271,1312,30
50272,1312,59
50316,796,71
66444,796,44
50317,796,178
50318,796,62
50321,796,33
50322,796,66
50324,796,77
50328,843,38
50338,843,63
50339,843,85
50330,843,84
50331,843,32
50332,843,68
50333,548,15
50334,843,55
50336,843,25
50356,816,43
50372,816,70
50363,816,101
50364,816,33
50370,816,38
50371,816,59
50397,40,58
66447,40,49
50398,40,107
50399,40,27
50402,40,30
50403,40,58
50405,40,65
50407,450,41
50413,922,55
50414,450,33
50415,922,31
50418,922,77
50419,905,50
50427,683,35
50439,683,43
50441,683,64
50443,683,68
50433,683,89
50436,683,20
50437,683,64
50449,424,52
50454,424,93
50453,424,53
50455,424,48
50459,424,68
50460,424,68
50466,1310,109
50467,1310,77
50469,1310,74
50471,1310,46
50502,701,68
50509,701,58
50510,701,58
50511,701,43
50512,701,64
50503,701,85
50505,701,35
50506,701,75
50528,879,54
50537,879,71
66449,879,51
50529,879,82
50534,879,33
50535,879,75
50536,879,66
50546,879,52
50549,879,57
50550,879,51
50551,879,66
50552,879,37
50555,879,71
50578,225,91
66452,225,54
50582,225,76
50583,225,53
50587,225,74
69463,640,55
66453,640,64
50617,640,54
50618,640,45
50622,640,45
50623,640,59
50703,271,41
66458,271,49
50704,271,79
50705,271,73
50708,271,53
68420,1317,115
68146,1317,112
66459,1317,57
50721,1317,105
50723,1317,68
50725,1317,66
50726,1317,83
50809,1059,35
50813,1059,78
50814,1059,28
50817,1059,31
50818,1059,53
50819,1059,74
50825,1293,54
67184,1293,49
50826,1293,78
50827,1293,45
50832,1293,96
50834,1034,54
50842,1034,72
50843,1034,76
50844,1034,47
50845,1034,74
50837,1034,71
50838,1034,120
50840,1034,31
50841,1034,49
50846,1197,54
50853,1197,57
50854,1197,45
50857,1197,63
50858,1197,96
66461,1197,48
50849,1197,42
50850,1197,31
50851,1197,108
50852,1197,55
50890,254,79
50902,254,31
50903,254,62
67186,254,57
50896,254,29
50898,254,32
50948,696,87
50950,696,55
50951,696,44
50952,696,66
50932,230,66
50942,230,81
50934,230,87
67185,230,34
50937,230,55
50938,230,49
50939,230,89
50940,230,93
50956,1160,43
69467,1160,68
50957,1160,60
50958,1160,70
50961,1160,59
50964,1160,67
51019,1109,49
51028,1109,53
51029,1109,62
51020,1109,81
51023,1109,31
51024,1109,31
51025,1109,72
51026,1109,28
51054,263,49
68928,263,56
51057,263,85
51077,263,57
51058,263,81
51060,263,41
51061,263,65
51068,263,23
51107,63,41
66466,63,52
51102,63,84
51112,63,65
51128,57,85
68150,57,54
51134,57,70
51137,57,79
51129,57,72
51130,57,51
51131,57,62
51132,57,55
51160,349,33
51163,349,58
51165,349,75
51154,349,29
51157,349,18
66468,1312,45
68600,1312,105
68151,7,88
51185,7,63
51177,7,83
67190,7,53
67192,1312,57
51179,1312,55
51181,7,47
51182,7,88
51197,7,53
51198,7,76
51201,7,68
51202,7,64
51203,7,89
51204,7,78
51206,1172,38
51223,1172,34
51224,1172,31
51225,366,80
51226,1172,65
51228,366,37
66469,366,40
51220,366,70
51232,1172,29
51233,1172,37
51234,366,52
51235,366,77
51236,1172,81
51272,195,49
51287,195,101
51290,195,52
51291,195,55
51292,195,39
51293,195,79
51273,1299,46
66472,1299,58
51276,1299,58
67194,1299,33
51280,1299,49
51281,1299,58
51300,209,83
51302,209,55
51303,209,28
51304,209,52
51312,467,46
51315,467,38
51316,467,87
51317,467,64
66473,814,51
51347,814,63
51348,814,62
51349,814,38
51352,814,32
51353,814,26
51345,814,76
67195,814,49
51357,814,75
51358,814,68
51360,814,68
51346,814,40
51325,560,46
51335,560,30
51336,560,72
51337,560,58
51339,560,62
51340,560,67
51330,560,74
51332,560,20
51398,923,63
51400,923,25
51403,923,53
67199,923,52
51407,923,68
51408,923,63
51396,923,36
51397,923,29
51474,335,41
66474,335,49
67198,335,42
51475,335,70
51478,335,71
51479,335,55
51480,335,33
51481,335,71
69470,740,63
68152,740,96
51516,740,53
51503,740,79
51504,740,92
51505,740,30
51507,740,41
67201,740,40
51514,740,68
51515,740,67
51530,989,41
51552,989,66
66477,989,54
51547,989,55
51550,989,72
51551,989,63
66478,1196,59
51621,1196,101
68284,1196,63
68466,1196,123
51617,1196,45
51628,1196,43
51614,1196,90
51630,1196,96
51615,1196,63
51622,1196,101
51657,74,58
51665,1196,102
67200,74,59
51667,74,85
51658,74,76
51695,573,78
51696,211,76
51687,211,35
51688,160,72
51689,573,31
51690,211,31
51692,211,64
51702,970,79
51708,970,45
51710,970,29
51711,970,48
51712,970,82
51713,970,82
51703,970,101
51704,970,84
51707,970,30
51725,902,55
51716,902,94
67203,902,64
51726,902,68
51719,902,75
51721,902,42
51737,186,57
51738,186,73
51728,186,155
51731,186,73
51732,186,32
51733,186,33
51734,186,32
51747,30,35
51749,30,91
51750,30,43
51751,30,85
51756,30,53
51757,30,68
69472,688,77
51779,688,57
51780,688,47
51781,688,63
67204,688,58
51773,688,87
51774,688,32
51775,688,77
51787,1008,58
51810,1008,83
67205,1008,64
51803,1008,54
51806,1008,44
51807,1008,36
51808,1008,57
51813,1276,46
51820,1276,52
51821,475,71
51822,1276,68
66484,1276,65
51814,1276,73
51815,1276,67
51818,1276,45
66487,284,65
66486,284,81
51871,284,94
51872,284,88
51876,284,73
51882,219,41
68680,219,52
51886,219,63
51887,219,81
66488,219,70
67206,219,61
51892,219,80
51893,219,105
51884,219,32
51885,219,38
51924,663,101
51925,663,101
51916,663,45
67207,663,58
51917,663,34
51918,663,79
51919,663,56
51920,663,19
51932,647,38
66489,647,66
51933,647,129
51934,647,109
51937,647,29
51938,647,82
51939,647,64
51940,647,65
69474,122,53
66490,122,61
51954,122,56
51955,122,45
51958,122,48
51959,122,43
51960,122,65
66494,266,64
51979,266,95
51981,266,29
51982,266,38
51986,266,62
69475,1198,60
52046,1198,77
52047,1198,66
52048,1198,55
52051,1198,59
52053,543,54
69476,543,99
67208,543,62
52072,543,43
52075,543,70
52076,543,68
52081,245,41
52082,245,88
52085,245,17
52086,245,29
52087,245,32
52089,245,69
52103,83,80
52104,83,42
52105,83,80
52107,83,47
52137,1132,29
66502,1132,60
52143,1132,83
52144,1132,59
52147,1132,23
52149,1132,85
52150,1132,50
52156,1325,41
52167,1325,68
52158,1325,69
52159,1325,33
52163,1325,31
52168,94,41
52175,147,46
52176,94,64
52177,94,72
52178,94,58
52170,94,34
52171,94,96
52172,94,53
52174,94,40
52180,1188,35
66504,1188,60
52181,1188,64
52182,1188,41
52188,1188,68
52197,1301,33
52204,1301,68
67211,1301,34
52208,1301,74
52200,1301,32
52201,1301,83
52202,1301,20
52203,1301,43
52214,939,100
52215,939,64
52216,939,65
52217,939,38
52221,939,66
69477,127,64
52236,14,88
52237,14,66
52228,14,90
52238,14,73
52231,14,35
52232,14,70
52233,14,53
52235,14,46
52287,1216,66
52288,1216,90
52289,1216,36
52290,1216,42
52293,1216,52
52294,1216,91
52295,1216,79
52296,1216,74
52314,827,38
69479,827,83
68157,827,90
68912,827,126
67212,827,51
52317,827,34
52318,827,74
52319,827,55
52322,827,68
52323,827,53
52344,317,38
52354,317,74
52345,317,78
52347,317,55
52350,317,74
52351,317,82
52372,651,52
52380,394,84
66505,651,60
52382,226,85
52376,651,27
52502,997,77
52513,997,89
52514,997,59
52515,997,76
67213,997,43
52507,997,64
52508,997,51
52509,997,98
52512,997,43
52550,1012,24
52552,1012,51
52554,1012,31
52555,1012,33
52558,1012,27
52559,1012,59
67214,1012,50
52560,1012,58
52565,1012,58
52566,1012,59
52551,1012,91
52570,1050,29
52580,1050,33
52581,1050,33
52583,1050,58
52584,1050,47
52588,1050,49
52589,1050,74
52576,1050,68
52602,346,66
66510,346,65
52603,346,21
52606,346,46
52607,346,82
52608,346,42
52609,346,77
52613,749,41
52621,749,53
52622,749,56
52623,749,83
52615,749,84
67216,749,53
52616,749,31
52617,749,75
52659,940,43
52660,940,104
52662,940,30
52663,940,52
52666,940,58
52668,940,58
52718,880,98
52719,880,69
52720,880,65
66515,880,61
52712,880,58
52713,880,36
52714,880,70
52715,880,50
52763,716,43
52764,716,89
52765,716,66
52766,716,28
52769,716,47
52792,851,49
52796,851,32
67220,851,48
52797,851,29
52800,851,48
52801,851,53
52802,851,62
52834,601,49
69481,601,90
52863,1254,89
52864,1254,83
52866,1254,78
66518,601,64
52857,601,58
52858,601,48
52859,601,29
52913,959,46
52924,959,62
52925,959,43
52926,959,74
67223,959,47
52918,959,59
52919,959,37
52920,959,83
52923,959,59
52947,697,63
66523,697,59
52940,697,107
67222,697,29
52943,697,35
52944,697,74
52945,697,64
52990,425,41
66526,425,72
53000,425,67
52992,425,107
52997,425,34
66527,1181,67
53021,1181,55
53022,1181,77
53013,1181,86
53015,1181,73
53016,1181,40
53017,1181,55
53018,1181,78
53023,1104,38
69482,1104,71
68432,1104,136
68158,1104,103
53025,1104,43
53026,1104,64
53027,1104,18
53028,1104,21
53038,675,48
53039,675,73
53040,675,29
53041,675,33
53046,314,71
69483,314,73
53073,314,76
53064,314,99
53067,314,38
53068,314,81
53069,314,55
53070,314,57
53119,1161,67
53126,1161,84
66528,78,70
53155,69,58
53157,78,29
53158,78,99
53159,78,53
53160,69,65
53178,500,89
53179,500,44
53180,500,48
53181,500,55
69484,394,73
53215,394,52
53216,394,59
53207,394,78
67226,394,40
53210,394,60
53211,394,55
53212,394,44
53213,394,60
53196,1105,78
53200,1105,38
53201,1105,80
53202,1105,79
53203,1105,75
53217,420,43
53218,420,72
53219,420,34
53220,420,44
53223,420,64
53228,420,49
53230,420,86
53231,420,74
53234,420,105
53235,420,74
53239,1110,46
53240,1110,94
53241,1110,79
53242,1110,43
53245,1110,76
53246,1110,53
53247,1110,68
53251,878,54
53252,878,89
53253,878,88
53254,878,46
53258,50,43
68336,50,57
53272,50,32
53273,50,29
53276,50,83
53277,50,61
66531,50,68
66532,50,61
53278,50,65
53279,50,68
53269,50,58
53270,50,40
53260,1008,46
53263,1008,37
53264,1008,44
53265,1008,36
53266,1008,69
53290,1010,49
53295,366,46
53296,366,73
53297,1010,33
53301,1010,28
66533,1010,68
53302,1010,78
53303,1010,53
53304,366,69
53305,1010,64
53293,1010,67
53340,1067,101
53343,1067,89
53345,1067,143
53347,1067,26
53363,731,60
53371,731,43
53372,731,57
53373,731,58
53365,731,118
67228,731,50
53375,731,63
53366,731,65
53370,731,37
53401,308,73
53402,308,55
53406,308,38
53407,308,67
53409,308,70
53413,197,41
66537,197,73
53423,197,68
53420,197,32
53427,484,38
69485,484,79
66538,484,75
67229,484,36
53430,484,36
53431,484,43
53432,484,71
53433,484,63
53435,717,60
53452,717,71
53443,717,62
53444,717,73
53447,717,28
53448,717,25
53449,717,25
53450,717,74
53453,946,38
53488,946,29
53489,946,60
53490,946,68
67230,946,60
53492,946,50
53493,946,60
53483,946,81
53486,946,53
53487,946,18
53457,769,91
53458,769,70
53459,769,57
53460,769,83
53464,769,93
53543,608,52
53551,608,55
53552,608,53
53553,446,63
53554,446,64
53555,608,56
53544,446,70
53545,446,36
53549,446,55
68750,608,148
53564,608,36
53565,608,36
53567,608,58
53611,1001,54
53620,1001,90
53621,1001,74
53622,1001,38
53623,451,48
53640,1141,52
69486,1141,74
66542,1141,69
53643,1141,45
53644,1141,66
53645,1141,55
53646,1141,31
53664,168,35
53667,168,75
53669,168,28
53673,168,68
53675,168,74
53693,1155,85
53700,1333,32
53701,1155,50
53705,1155,55
53708,1333,68
53709,1333,75
53697,1333,63
53698,1333,39
53733,820,43
53736,820,53
53737,820,29
53738,820,66
53743,866,48
53744,820,75
69487,1049,68
53773,1049,61
53777,1049,58
53824,520,41
66546,520,77
67233,520,59
53825,520,92
53828,520,21
53829,520,46
53830,520,63
53831,520,60
53848,1297,35
53850,1297,49
53853,1297,18
53854,1297,43
53872,38,145
53880,38,58
53881,38,26
53882,38,64
53875,38,38
53876,38,33
53878,38,40
53899,308,46
53902,308,44
53903,308,73
53904,308,57
53905,308,54
53908,308,38
53909,308,54
53917,533,29
53921,533,46
53922,533,54
53923,533,29
53926,533,68
54004,484,48
67234,484,38
54014,484,72
54006,484,33
54069,783,43
54079,783,85
54080,783,58
54081,783,73
54074,783,65
54086,783,56
54087,783,82
54076,783,36
66549,1277,65
54090,1277,73
54091,1277,55
54092,1277,43
54095,1277,66
54117,1086,54
54118,1086,47
54119,1086,59
54120,1086,33
54124,1086,63
54139,164,28
54141,820,55
54143,891,45
54144,891,28
54146,891,70
54168,319,46
54178,319,104
54179,319,65
54170,319,85
54173,319,74
54174,319,65
54176,319,63
54177,319,94
54188,929,43
54189,929,81
54190,929,34
54191,929,53
54195,929,68
54204,437,54
54212,437,55
54213,437,78
66551,437,74
54206,437,39
54207,437,73
54208,437,20
54209,437,43
54255,214,38
54264,214,68
67237,214,48
54256,670,78
54257,214,34
54260,796,33
66552,324,69
54304,324,63
54305,324,72
54296,324,72
54298,324,66
54300,324,60
54341,877,102
54347,877,28
54348,877,40
54349,877,45
54351,877,59
54352,877,50
54343,877,72
54360,85,38
68734,85,64
68160,85,47
54385,85,62
54378,85,67
54380,85,55
54381,85,38
54383,85,63
54364,186,38
54366,186,72
54367,186,38
54368,186,58
54413,260,54
54444,260,51
54446,260,65
54437,260,157
54438,260,82
54439,260,36
54441,260,55
54442,260,53
54419,1130,91
54433,1130,70
54426,1130,28
54427,1130,33
54428,1130,33
54430,1130,80
54454,15,33
68161,15,107
69042,15,166
54457,15,52
54460,15,55
54461,15,33
54462,15,81
54464,15,63
54529,886,52
54530,886,41
54531,886,108
54532,886,23
54535,886,57
54536,886,74
54548,806,33
54559,806,23
54560,806,25
54561,806,27
54554,806,82
54564,806,69
54565,806,63
54566,806,45
54556,806,40
54557,806,51
54558,806,62
54586,289,41
54593,289,57
54597,289,43
54598,289,69
54599,289,60
54600,289,76
54589,289,47
54607,1040,43
54609,1040,58
54614,1040,40
54616,1040,65
54761,1168,49
54762,1168,33
54763,1168,29
54764,1168,85
54767,1168,86
54768,1168,71
54787,1327,33
54788,1327,69
54789,130,56
66555,1327,75
54780,1327,111
54782,1327,53
54804,540,43
54805,540,26
54806,540,20
54807,540,34
54819,936,79
54827,936,54
54828,936,74
66557,936,50
54821,936,45
54822,936,45
54824,936,30
54825,936,28
54829,776,83
54837,776,95
67247,776,56
54831,776,41
54834,776,44
54838,1317,66
54870,1220,49
54885,1220,53
54886,1220,88
66560,1220,50
54879,1220,29
54880,1220,55
54881,1220,19
54882,1220,61
54915,1270,35
54925,1270,52
54922,1270,78
67249,1270,47
54928,1270,21
54929,1270,72
54930,1270,74
54931,1270,59
54955,1312,73
54964,1312,43
54965,1248,73
54966,1312,71
54956,1312,71
54962,1312,32
55003,905,61
66561,905,76
66562,905,64
54995,905,84
54998,905,49
54999,905,43
55000,905,56
55001,905,81
55035,592,46
68564,592,37
55047,575,55
55048,592,43
55052,592,58
55055,592,79
55056,592,79
55044,592,36
55045,592,58
55069,554,68
69491,554,78
67250,554,43
55070,554,75
55071,554,59
55072,554,64
55076,554,57
55101,1124,68
55126,1124,89
55117,1124,62
55118,1124,35
55121,1124,55
55122,1124,38
55124,1124,60
69492,1292,63
55111,1292,28
66567,1292,48
66568,1292,53
55106,1292,70
55110,1292,30
55145,26,41
55157,26,81
67253,26,44
55152,26,75
55153,26,53
55154,26,29
55169,234,46
55183,234,68
55184,234,84
67252,234,42
55177,234,40
55178,234,40
55179,234,75
55188,1174,64
55189,1174,43
55190,1174,23
55192,1174,68
55195,1174,65
55197,177,71
55205,177,58
55206,177,77
66571,177,48
55199,177,64
55200,177,73
55201,177,33
55202,177,33
55274,823,54
69493,823,71
55284,823,66
55285,823,47
55286,823,64
55277,823,39
55278,823,46
55279,823,70
55287,957,63
55296,957,84
55288,957,164
55289,957,95
55292,957,87
55293,957,33
55294,957,53
55295,957,50
55298,362,66
55306,362,75
55307,362,78
66573,362,48
55300,362,59
55301,362,59
55302,362,129
55303,362,55
55312,1242,38
55320,1242,53
55321,1242,67
66574,1242,46
55314,1242,59
55315,1242,39
55316,1242,67
55317,1242,37
55322,86,33
55323,86,32
55324,86,63
55327,86,57
55328,86,70
55332,841,66
69494,841,79
55343,841,48
55344,841,43
55337,841,92
67256,841,35
55347,841,53
55348,841,66
55340,841,66
55341,841,64
55342,841,25
55356,777,41
68428,777,153
68162,777,119
68624,777,117
55366,777,62
55367,777,55
55368,777,33
55369,777,86
55371,777,57
55372,777,80
55373,777,53
55374,777,70
55363,777,68
55423,357,63
55424,357,55
55425,357,35
67257,357,48
55431,357,68
55419,357,92
55421,357,24
66577,767,74
55533,767,76
55535,767,41
55536,767,71
55538,767,28
55539,767,27
55552,579,63
55553,579,105
55554,579,35
55555,579,74
55559,579,61
55560,579,70
55626,208,41
55627,208,83
55628,208,34
55630,208,53
55636,133,75
55637,133,37
55638,133,67
55639,133,55
55643,133,73
55644,133,68
55658,838,95
55668,838,64
55659,838,51
55660,838,28
55662,948,55
55663,948,32
55670,894,39
55673,894,62
55674,894,31
55675,894,38
55676,894,64
69495,646,66
55738,646,70
66579,646,63
67263,646,43
55733,646,57
55734,646,55
55735,646,39
55737,646,65
55754,1162,48
55755,1162,68
55746,1162,58
55747,1162,63
55750,1162,38
55751,1162,45
55752,1162,71
55753,1162,68
55810,760,74
67261,760,50
55814,760,76
55804,760,79
55807,760,53
55773,1143,66
55774,1143,33
55775,1143,24
55776,1143,39
55779,1143,53
55780,1143,51
55782,1143,76
55769,1143,92
55772,1143,51
55843,1253,73
55845,1253,71
66580,1253,66
55847,1253,77
55840,1253,55
55841,1253,53
55842,1253,40
55862,453,82
55863,453,98
55854,453,107
67262,453,46
55856,453,35
55857,453,106
55858,453,55
55859,453,32
55870,760,79
55871,760,76
55910,1120,84
55911,1120,71
55913,1120,43
55915,1120,62
55976,893,62
55977,893,56
55978,893,32
55979,893,74
55982,893,67
55983,893,57
55984,893,94
69497,732,76
55999,732,31
56002,732,66
56003,732,68
56029,173,91
67265,173,65
56030,173,33
56031,173,57
56036,173,74
56047,710,177
56048,710,40
56049,710,79
56050,710,55
56053,710,62
56054,710,78
67266,138,43
56073,138,80
56074,138,28
56075,138,28
56078,138,74
56087,754,16
56088,754,12
56089,754,26
56091,754,69
56082,754,100
56083,754,48
56084,754,43
56085,754,45
66583,184,65
56105,184,43
67267,184,39
56106,184,49
56109,184,59
56110,184,62
56111,184,68
56114,1247,68
56117,1247,43
56118,1247,78
56119,1247,63
56165,914,87
56166,914,80
67269,914,57
56167,914,74
56162,914,55
56163,914,28
56164,914,84
56175,793,39
56176,793,67
56177,793,26
56180,793,74
56201,290,56
56202,290,71
56193,290,79
67270,290,46
56196,290,74
56197,290,28
56198,290,34
56271,1208,53
56272,1208,31
56273,1208,30
56275,1208,55
56279,1208,53
56288,93,58
67272,93,58
56290,93,74
56281,93,70
56284,93,32
